epoch,train_loss,train_acc1,val_mae,val_rmse,val_r,val_acc1,val_acc2
29,59.20273462931315,0.0,89.87242889404297,89.88459126064795,0.09177614003419876,0.0,0.0
30,58.932832929823135,0.0,89.54759979248047,89.5598040199606,0.10845961421728134,0.0,0.0
31,58.7697885301378,0.0,89.2177734375,89.2300178961654,0.10792233049869537,0.0,0.0
32,58.61100769042969,0.0,88.88335418701172,88.89564139255506,0.10208889096975327,0.0,0.0
33,58.32889175415039,0.0,88.54414367675781,88.5564763962453,0.10111956298351288,0.0,0.0
34,58.106197357177734,0.0,88.19976806640625,88.21215769736618,0.10602429509162903,0.0,0.0
35,57.84158918592665,0.0,87.84980773925781,87.86224125015251,0.09721770137548447,0.0,0.0
36,57.637432946099175,0.0,87.49457550048828,87.50706723691664,0.0896209254860878,0.0,0.0
37,57.353570726182724,0.0,87.09244537353516,87.10499008021871,0.09601357579231262,0.0,0.0
38,57.03861575656467,0.0,86.51116180419922,86.52378421205928,0.1012849286198616,0.0,0.0
39,56.66215811835395,0.0,85.88117980957031,85.89389518742732,0.1060231626033783,0.0,0.0
40,56.266629960801865,0.0,85.23641204833984,85.24922390134265,0.09623418748378754,0.0,0.0
41,55.82166544596354,0.0,84.58724975585938,84.60016252939471,0.10998202860355377,0.0,0.0
42,55.36106618245443,0.0,83.93788146972656,83.95089885146406,0.10357895493507385,0.0,0.0
43,54.985935635036896,0.0,83.28844451904297,83.30156002346985,0.0955754891037941,0.0,0.0
44,54.56223636203342,0.0,82.6386489868164,82.65186956729261,0.11004288494586945,0.0,0.0
45,54.078204260932075,0.0,81.98747253417969,82.00079196454446,0.11568892002105713,0.0,0.0
46,53.71296819051107,0.0,81.33425903320312,81.34768766881146,0.1091233417391777,0.0,0.0
47,53.245360904269745,0.0,80.67876434326172,80.69230778182174,0.11528812348842621,0.0,0.0
48,52.8182487487793,0.0,80.02008056640625,80.03373312235286,0.11428257077932358,0.0,0.0
49,52.382806142171226,0.0,79.35755920410156,79.3713305008096,0.10826689004898071,0.0,0.0
50,52.01656977335612,0.0,78.69062805175781,78.70450694885585,0.08619194477796555,0.0,0.0
51,51.44602372911241,0.0,78.01958465576172,78.03358088729333,0.10532410442829132,0.0,0.0
52,51.0393189324273,0.0,77.34349060058594,77.35761555007852,0.11046251654624939,0.0,0.0
53,50.65274090237088,0.0,76.66184997558594,76.67610194431509,0.10517553240060806,0.0,0.0
54,50.130059983995224,0.0,75.97506713867188,75.98944660999808,0.10482973605394363,0.0,0.0
55,49.70518832736545,0.0,75.28244018554688,75.29695443811954,0.09823109209537506,0.0,0.0
56,49.29933505588107,0.0,74.5835189819336,74.59816178826057,0.1110190823674202,0.0,0.0
57,48.850181579589844,0.0,73.8788070678711,73.89360026522087,0.11018086224794388,0.0,0.0
58,48.33578533596463,0.0,73.16757202148438,73.1824960928158,0.1135258823633194,0.0,0.0
59,47.845633612738716,0.0,72.4498062133789,72.46488238924769,0.1166146770119667,0.0,0.0
60,47.43636237250434,0.0,71.72529602050781,71.74052637805218,0.11362188309431076,0.0,0.0
61,46.846876780192055,0.0,70.99400329589844,71.00938332031373,0.11060218513011932,0.0,0.0
62,46.45661714341905,0.0,70.25540924072266,70.27095647718728,0.09927179664373398,0.0,0.0
63,46.01995425754123,0.0,69.54951477050781,69.5652199322244,0.09582168608903885,0.0,0.0
64,45.445975409613716,0.0,68.42694854736328,68.44291145842826,0.11136467754840851,0.0,0.0
65,44.62299092610677,0.0,67.1351089477539,67.15137837146384,0.11942482739686966,0.0,0.0
66,43.71452755398221,0.0,65.79010772705078,65.80670899854171,0.11273758858442307,0.0,0.0
67,42.85552893744575,0.0,64.43286895751953,64.44982756716654,0.10971193760633469,0.0,0.0
68,41.91261842515733,0.0,63.07712936401367,63.094448439051476,0.11486291885375977,0.0,0.0
69,41.08075926038954,0.0,61.72626876831055,61.74396636767434,0.10670417547225952,0.0,0.0
70,40.140051947699654,0.0,60.3809928894043,60.39908575919734,0.12546712160110474,0.0,0.0
71,39.31924353705512,0.0,59.03969192504883,59.05819676783867,0.11221614480018616,0.0,0.0
72,38.4186642964681,0.0,57.70145797729492,57.720384806978075,0.12220524251461029,0.0,0.0
73,37.568116929796005,0.0,56.36539840698242,56.384777769026456,0.11083180457353592,0.0,0.0
74,36.72370698716905,0.0,55.029563903808594,55.04941405938168,0.11524111777544022,0.0,0.0
75,35.82341088189019,0.0,53.69321823120117,53.71355959508735,0.1191578060388565,0.0,0.0
76,34.921752081977,0.0,52.356204986572266,52.37707194961957,0.10923349112272263,0.0,0.0
77,34.05900785658095,0.0,51.01648712158203,51.03789712908806,0.13165563344955444,0.0,0.0
78,33.137762281629776,0.0,49.67409896850586,49.69608809428565,0.1346954107284546,0.0,0.0
79,32.28385141160753,0.0,48.32856369018555,48.35116802331408,0.11009379476308823,0.0,0.0
80,31.39330291748047,0.0,46.97842025756836,47.00166480179851,0.12146992236375809,0.0,0.0
81,30.490716298421223,0.0,45.62401580810547,45.647955483720736,0.11831790208816528,0.0,0.0
82,29.563406414455837,0.0,44.264225006103516,44.28889781566665,0.12122427672147751,0.0,0.0
83,28.693754620022244,0.0,42.899436950683594,42.924898077922094,0.11479677259922028,0.0,0.0
84,27.817656622992622,0.0,41.52852249145508,41.554823362957066,0.12550342082977295,0.0,0.0
85,26.912433200412327,0.0,40.15119171142578,40.17839400382452,0.1143408939242363,0.0,0.0
86,26.005461162990994,0.0,38.76765060424805,38.795824089673296,0.11636630445718765,0.0,0.0
87,25.112873713175457,0.0,37.37746810913086,37.40669544690913,0.10755399614572525,0.0,0.0
88,24.18941264682346,0.0,35.979732513427734,36.01008464706884,0.12909571826457977,0.0,0.0
89,23.251285976833767,0.0,34.57443618774414,34.60603115900645,0.0969473198056221,0.0,0.0
90,22.372303644816082,0.0,33.16196823120117,33.19489971648506,0.11174239963293076,0.0,0.0
91,21.41162045796712,0.0,31.74183464050293,31.776229476853054,0.13938863575458527,0.0,0.0
92,20.37795066833496,0.0,30.312740325927734,30.348778226540684,0.0840255469083786,0.0,0.0
93,19.545590082804363,0.0,28.875734329223633,28.91355270929945,0.11348892003297806,0.0,0.0
94,18.563129636976456,0.0,27.43090057373047,27.470705277395044,0.11425279080867767,0.0,0.0
95,17.63590410020616,0.0,25.976198196411133,26.01822903634104,0.10916932672262192,0.0,0.0
96,16.669967863294815,0.0,24.51321792602539,24.557753397921502,0.1225040927529335,0.0,0.0
97,15.703815248277452,0.0,23.04129409790039,23.088668408696044,0.11547012627124786,0.0,0.0
98,14.748286883036295,0.0,21.560012817382812,21.61063326732569,0.11694180965423584,0.0,0.0
99,13.779851913452148,0.0,20.190380096435547,20.244426949404264,0.11908166110515594,0.0,0.0
100,12.698515997992622,0.0,17.999170303344727,18.059773698066945,0.12220288068056107,0.0,0.0
101,11.040013525221083,0.0,15.420516014099121,15.491211399217118,0.128963902592659,0.0,0.0
102,9.356562720404732,0.0,12.7178373336792,12.803475527984702,0.11318761110305786,0.0,0.0
103,7.548078536987305,0.0,9.988747596740723,10.097550848700385,0.12126648426055908,0.0,0.0
104,5.804614226023356,0.003472222222222222,7.264260768890381,7.413183129982177,0.10675425082445145,0.0,0.0
105,4.042859315872192,0.010416666666666666,4.562219619750977,4.790938192084717,0.14583516120910645,0.007547169811320755,0.03773584905660377
106,2.2619711425569324,0.05555555555555555,2.065196990966797,2.3814031716892443,0.12448593229055405,0.26037735849056604,0.45660377358490567
107,0.9832269350687662,0.3968253996637132,1.2439333200454712,1.5833532767127345,0.048540614545345306,0.45660377358490567,0.8075471698113208
108,0.8284164799584283,0.50099206633038,1.2491397857666016,1.6434080950436074,0.1502283811569214,0.47924528301886793,0.7849056603773585
109,0.7689936094813876,0.5426587329970466,1.244834065437317,1.4701296231476328,0.15295352041721344,0.43018867924528303,0.8566037735849057
110,0.7561602791150411,0.544642859035068,1.2035937309265137,1.4896345418739847,0.16623295843601227,0.45660377358490567,0.8415094339622642
111,0.7683606876267327,0.5198412736256918,1.2019703388214111,1.5391385596985503,0.1719619780778885,0.47924528301886793,0.8188679245283019
112,0.7219532529513041,0.5535714361402724,1.1969659328460693,1.4653475696079272,0.19121968746185303,0.4528301886792453,0.8490566037735849
113,0.7758249508010017,0.5128968291812472,1.1792030334472656,1.452276166520257,0.22528424859046936,0.4679245283018868,0.8603773584905661
114,0.7177244822184244,0.5426587329970466,1.1926538944244385,1.5437854006024943,0.2852356731891632,0.5245283018867924,0.8226415094339623
115,0.739370220237308,0.580853177441491,1.1612788438796997,1.4473639698051377,0.27798953652381897,0.5169811320754717,0.8603773584905661
116,0.727065364519755,0.5600198441081576,1.1775264739990234,1.5169955476910528,0.25463443994522095,0.5245283018867924,0.8377358490566038
117,0.6835473808977339,0.5917658805847168,1.1723114252090454,1.489869879346936,0.24805201590061188,0.5056603773584906,0.8377358490566038
118,0.7254638075828552,0.5669642885526022,1.1882344484329224,1.4573697676145492,0.2570689618587494,0.49433962264150944,0.8603773584905661
119,0.7564878066380819,0.540674606959025,1.161308765411377,1.5003374832701621,0.2938714027404785,0.5358490566037736,0.8415094339622642
120,0.7496893670823839,0.59474206633038,1.1522958278656006,1.4152741694297792,0.32511040568351746,0.4981132075471698,0.8528301886792453
121,0.7315257522794936,0.5143849220540788,1.1507813930511475,1.4309131809025024,0.3261007070541382,0.5169811320754717,0.8490566037735849
122,0.7167844441201952,0.5550595257017348,1.1383976936340332,1.4632848149962412,0.3227616846561432,0.5358490566037736,0.8415094339622642
123,0.703558537695143,0.5739087329970466,1.1401151418685913,1.423260862275845,0.3125568926334381,0.49056603773584906,0.8566037735849057
124,0.7568462093671163,0.5352182553874122,1.1473031044006348,1.4846380703357087,0.3309028148651123,0.5320754716981132,0.8452830188679246
125,0.7583294908205668,0.5198412736256918,1.1269422769546509,1.3903196192409284,0.3484739661216736,0.5018867924528302,0.8679245283018868
126,0.6827850871615939,0.5793650812572904,1.1178779602050781,1.4178059802410985,0.35618165135383606,0.4981132075471698,0.8641509433962264
127,0.6913012829091814,0.558531747923957,1.1356923580169678,1.4595887184896759,0.3722638487815857,0.539622641509434,0.8452830188679246
128,0.6702657871776156,0.5828373034795126,1.1188687086105347,1.3696480108822426,0.3781487047672272,0.5094339622641509,0.8754716981132076
129,0.7189365890291002,0.5863095257017348,1.1202716827392578,1.4343842450012267,0.3741302490234375,0.5245283018867924,0.8452830188679246
130,0.6813302503691779,0.6001984145906236,1.1115046739578247,1.4144756914775898,0.36572882533073425,0.5169811320754717,0.8679245283018868
131,0.6976817647616068,0.5768849220540788,1.1084394454956055,1.4083472401686616,0.3690314292907715,0.5056603773584906,0.8716981132075472
132,0.7018509573406644,0.5337301625145806,1.1096662282943726,1.374464971313181,0.37489983439445496,0.49433962264150944,0.8679245283018868
133,0.6475210322274102,0.6125992139180502,1.0972589254379272,1.3867157842040247,0.3838060796260834,0.49433962264150944,0.8716981132075472
134,0.7207935253779093,0.6155753996637132,1.1180468797683716,1.4358525164904432,0.3924582898616791,0.5283018867924528,0.8452830188679246
135,0.7304714255862765,0.5788690514034696,1.131064534187317,1.4506108674392695,0.3874790668487549,0.5132075471698113,0.8415094339622642
136,0.6426863339212205,0.6140873034795126,1.0991816520690918,1.3660098862520647,0.39129534363746643,0.5018867924528302,0.879245283018868
137,0.670349485344357,0.6190476218859354,1.1077996492385864,1.3621643650429573,0.39362090826034546,0.5018867924528302,0.879245283018868
138,0.7057779298888313,0.5699404776096344,1.094561219215393,1.3750968378819204,0.3942500650882721,0.49433962264150944,0.8867924528301887
139,0.7311879661348131,0.549107144276301,1.095556378364563,1.3843993225716535,0.39536523818969727,0.5056603773584906,0.8754716981132076
140,0.6516960495048099,0.5982142885526022,1.0997775793075562,1.3901259566259956,0.39405176043510437,0.5018867924528302,0.8716981132075472
141,0.6760988765292697,0.5843253996637132,1.0954973697662354,1.370970630823671,0.39322981238365173,0.4981132075471698,0.8830188679245283
142,0.7012210687001547,0.5555555555555556,1.0941270589828491,1.3707272292393369,0.396155446767807,0.5018867924528302,0.8830188679245283
143,0.690536638100942,0.6016865107748244,1.096108317375183,1.381412422331211,0.3989255428314209,0.5018867924528302,0.8867924528301887
144,0.6530623833338419,0.638392859035068,1.093672752380371,1.3798282555811818,0.40281009674072266,0.5056603773584906,0.879245283018868
145,0.6501784324645996,0.6398809552192688,1.090689778327942,1.365650861132978,0.4038567841053009,0.4981132075471698,0.8867924528301887
146,0.6338018675645193,0.640376991695828,1.0904083251953125,1.3659257134335072,0.4043314754962921,0.4981132075471698,0.8867924528301887
147,0.7105655802620782,0.6314484145906236,1.0898135900497437,1.3707519713879326,0.4049661159515381,0.4981132075471698,0.8867924528301887
148,0.6643847624460856,0.6418650812572904,1.0892421007156372,1.3695558361886584,0.4061192572116852,0.4981132075471698,0.8867924528301887
149,0.7196646398968167,0.5575396832492616,1.0895202159881592,1.3733166881280927,0.40849095582962036,0.5094339622641509,0.8830188679245283
150,0.6412432988484701,0.626488102806939,1.093847393989563,1.3834507649149594,0.40954506397247314,0.49433962264150944,0.8679245283018868
151,0.6743516127268473,0.603174606959025,1.091031789779663,1.3776682626659773,0.4098888337612152,0.49433962264150944,0.879245283018868
152,0.6552717155880399,0.59474206633038,1.089922547340393,1.374905799760044,0.4099491238594055,0.49433962264150944,0.8830188679245283
153,0.6775930391417609,0.6190476218859354,1.0887463092803955,1.3719383312023148,0.41005492210388184,0.5018867924528302,0.8830188679245283
154,0.6469952762126923,0.589781747923957,1.087897777557373,1.3697353491670616,0.41019585728645325,0.5056603773584906,0.8830188679245283
155,0.6416124900182089,0.6369047694736056,1.0874327421188354,1.3680582815660576,0.40994977951049805,0.5056603773584906,0.8867924528301887
156,0.6285586820708381,0.6334325472513834,1.0866093635559082,1.3631597426515722,0.41017773747444153,0.49433962264150944,0.8867924528301887
157,0.6720128787888421,0.6036706368128458,1.0866023302078247,1.3634907908476608,0.41019323468208313,0.49433962264150944,0.8867924528301887
158,0.7430982490380605,0.585813495847914,1.0864547491073608,1.3618566726634824,0.4104592800140381,0.49433962264150944,0.8830188679245283
159,0.7703523503409492,0.5625,1.0865998268127441,1.3615303929159055,0.4101416766643524,0.49433962264150944,0.8830188679245283
160,0.6702206863297356,0.59474206633038,1.0866574048995972,1.361355139575147,0.4099368751049042,0.4981132075471698,0.8830188679245283
161,0.647172149684694,0.6086309552192688,1.0868250131607056,1.3626417173825158,0.40968629717826843,0.49433962264150944,0.8830188679245283
162,0.6554756164550781,0.6190476218859354,1.0870147943496704,1.3639767684300546,0.4095744788646698,0.4981132075471698,0.8830188679245283
163,0.6572753455903795,0.585813495847914,1.0871423482894897,1.3656657878449878,0.40952128171920776,0.5018867924528302,0.8867924528301887
164,0.6331255667739444,0.6160714361402724,1.0872353315353394,1.366705586104094,0.40995198488235474,0.5018867924528302,0.8867924528301887
165,0.6748333639568753,0.6011904776096344,1.0877151489257812,1.3683869250478264,0.41019904613494873,0.5018867924528302,0.8905660377358491
166,0.6425178514586555,0.6066468291812472,1.0881637334823608,1.3694543846307816,0.4102701246738434,0.5094339622641509,0.8905660377358491
167,0.7039441665013632,0.5838293664985232,1.0887342691421509,1.37065634855575,0.410447359085083,0.5094339622641509,0.8905660377358491
168,0.6850872337818146,0.5838293664985232,1.0886155366897583,1.3704416403384967,0.41059717535972595,0.5094339622641509,0.8905660377358491
169,0.673076159424252,0.5823412736256918,1.0885683298110962,1.370352346260706,0.41066667437553406,0.5094339622641509,0.8905660377358491
170,0.634981546137068,0.6225198441081576,1.08840811252594,1.3700589788229889,0.41077789664268494,0.5094339622641509,0.8905660377358491
171,0.633275654580858,0.6369047694736056,1.0884113311767578,1.3700672882847016,0.41081830859184265,0.5094339622641509,0.8905660377358491
172,0.6514107783635458,0.5877976218859354,1.0882744789123535,1.3697727284252437,0.4107891321182251,0.5094339622641509,0.8905660377358491
173,0.6623627245426178,0.6135912736256918,1.087948203086853,1.3690486338317458,0.41077831387519836,0.5132075471698113,0.8905660377358491
174,0.6427233715852102,0.6557539701461792,1.0875595808029175,1.3681644981541508,0.41084298491477966,0.5056603773584906,0.8905660377358491
175,0.6634730464882321,0.6160714361402724,1.0875189304351807,1.368077451699602,0.4108850359916687,0.5056603773584906,0.8905660377358491
176,0.6524521973397996,0.6284722222222222,1.0875258445739746,1.3681092996685384,0.4109207093715668,0.5056603773584906,0.8905660377358491
177,0.6640056570370992,0.5927579402923584,1.0875828266143799,1.3682580734508218,0.41094106435775757,0.5056603773584906,0.8905660377358491
178,0.6356499724917941,0.6334325472513834,1.0875935554504395,1.3682905706367194,0.41095811128616333,0.5056603773584906,0.8905660377358491
179,0.6399093866348267,0.6418650812572904,1.0875602960586548,1.3682150330943152,0.4109645485877991,0.5056603773584906,0.8905660377358491
180,0.6622573037942251,0.5892857180701362,1.0876580476760864,1.3684307875798554,0.4109743535518646,0.5132075471698113,0.8905660377358491
181,0.6241736246479882,0.6473214361402724,1.0876970291137695,1.3685359735245137,0.4110201299190521,0.5132075471698113,0.8905660377358491
182,0.6418079601393806,0.6245039701461792,1.0876938104629517,1.3685378898808132,0.4110366106033325,0.5132075471698113,0.8905660377358491
183,0.6183246208561791,0.6507936583624946,1.0876892805099487,1.3685334909680449,0.4110479950904846,0.5132075471698113,0.8905660377358491
184,0.7391951547728645,0.5892857180701362,1.0876810550689697,1.3685161129466665,0.41105058789253235,0.5132075471698113,0.8905660377358491
185,0.6656477650006613,0.6066468291812472,1.087672233581543,1.3684959471966263,0.41105177998542786,0.5132075471698113,0.8905660377358491
186,0.6507569617695279,0.6086309552192688,1.0876662731170654,1.368482619345598,0.4110550880432129,0.5132075471698113,0.8905660377358491
187,0.6259077224466536,0.6493055555555556,1.0876771211624146,1.3685064874313393,0.4110563397407532,0.5132075471698113,0.8905660377358491
188,0.6585874060789744,0.5962301625145806,1.08767569065094,1.368501870644308,0.4110550880432129,0.5132075471698113,0.8905660377358491
189,0.6965187523100111,0.6086309552192688,1.0876774787902832,1.368505442122432,0.41105321049690247,0.5132075471698113,0.8905660377358491
190,0.6594020194477506,0.5734126998318566,1.0876734256744385,1.3684963391902798,0.4110550880432129,0.5132075471698113,0.8905660377358491
191,0.6296430395709144,0.6125992139180502,1.0876755714416504,1.3685023061909196,0.41105690598487854,0.5132075471698113,0.8905660377358491
192,0.672347731060452,0.5997023847368028,1.087678074836731,1.3685076634029056,0.41105717420578003,0.5132075471698113,0.8905660377358491
193,0.6369425157705942,0.6369047694736056,1.0876731872558594,1.3684995622449516,0.41106101870536804,0.5132075471698113,0.8905660377358491
194,0.6751000616285536,0.5912698441081576,1.0876766443252563,1.3685075762939354,0.4110620319843292,0.5132075471698113,0.8905660377358491
195,0.6579983101950752,0.6225198441081576,1.0876842737197876,1.36852534640906,0.4110642671585083,0.5132075471698113,0.8905660377358491
196,0.6234348813692728,0.626488102806939,1.0876855850219727,1.368528133857163,0.41106411814689636,0.5132075471698113,0.8905660377358491
197,0.673423190911611,0.5982142885526022,1.0876859426498413,1.3685292227025363,0.41106411814689636,0.5132075471698113,0.8905660377358491
198,0.6424242522981432,0.6364087329970466,1.0876858234405518,1.3685291355949383,0.41106536984443665,0.5132075471698113,0.8905660377358491
199,0.7041790882746378,0.5734126998318566,1.0876858234405518,1.3685280903033301,0.4110647439956665,0.5132075471698113,0.8905660377358491
200,0.6864064203368293,0.5892857180701362,1.0876860618591309,1.368529788901788,0.4110659658908844,0.5132075471698113,0.8905660377358491
